#Table2
type,ra,dec,psfMag_r,psfMagErr_r,extinction_r
6,318.012459630478,0.684644921137614,17.06676,0.01467846,0.2805424
6,318.013305124415,0.672878751396107,21.75475,0.07438967,0.2809431
6,318.011814467929,0.663274114397384,25.20209,0.5282548,0.2815107
6,318.076310905119,0.678013889186114,23.80528,0.4010784,0.282396
6,318.011907183328,0.661759943207894,22.68622,0.1629042,0.281685
6,318.076368803672,0.682432915277024,22.54257,0.1473083,0.2823018
6,318.076335360461,0.73912539675443,23.14179,0.2531003,0.2846083
6,318.143808799461,0.686872180738741,15.41417,0.01276618,0.297562
6,318.211565607911,0.705217819897509,15.92772,0.01281456,0.3306828
6,318.213232664521,0.687370378199151,17.25144,0.01313177,0.3300432
6,318.212762436788,0.745635622338012,19.01739,0.01577998,0.3348641
6,318.144031252673,0.713557316708631,23.29612,0.2843365,0.2998004
6,318.2123009679,0.680901316273391,20.90329,0.03861551,0.3288939
6,318.142256340503,0.721170692296832,22.53431,0.1508613,0.3002352
6,318.143828446535,0.672913785863447,22.88985,0.1989779,0.2978346
6,318.211783719146,0.663585679114009,22.89346,0.1991127,0.3265151
6,318.213417614256,0.740527862313657,23.16589,0.2599505,0.3347182
6,317.756113594086,0.63941683502922,19.45603,0.01550631,0.2971784
6,317.75475968124,0.618609785412458,24.81561,0.6314698,0.302657
6,317.754985891602,0.616242238655587,25.46794,0.5933276,0.3032243
6,317.816426049771,0.487496482671683,24.11942,0.4241566,0.2998036
6,317.817345719559,0.552886338726748,19.38732,0.02078234,0.3126847
6,317.817422800675,0.554512806998116,20.9449,0.4448109,0.3127729
6,317.816391522955,0.55522818523046,18.90426,0.01935459,0.3128318
6,317.817131083713,0.471674891449608,19.64794,0.01693155,0.2970289
6,317.756135299,0.538750413835439,20.3049,0.02319601,0.3067557
6,317.754621569815,0.450145279111334,20.671,0.03007576,0.2952915
6,317.75527299231,0.575891048725395,20.52225,0.02626664,0.3083587
6,317.75519207322,0.642918974655432,21.51786,0.05340357,0.2959455
6,317.817192466278,0.565711987301288,21.17703,0.04132905,0.3135202
6,317.755636274923,0.456488944922534,22.76797,0.160994,0.2959548
6,317.75464453592,0.537321388262132,23.57545,0.2965384,0.3065668
6,317.81733419739,0.442433647012691,23.20546,0.2326039,0.2943696
6,317.945628837025,0.47108024241782,23.09657,0.2510718,0.2884307
6,317.945710217246,0.623871142599453,14.60748,0.01207885,0.3030781
6,317.946492398209,0.529512310068554,19.33268,0.01632559,0.3014882
6,317.945060035022,0.500145883256544,18.86117,0.01457244,0.2944721
6,317.946676891464,0.598675399617775,17.90007,0.01293763,0.305372
6,317.816890068683,0.6343008821758,19.40496,0.01634567,0.3086338
6,317.882689037389,0.473735579304472,19.49596,0.01709703,0.2933308
6,317.81636872739,0.647429805861175,20.04319,0.02069536,0.3043281
6,317.88264210182,0.466445865526237,20.22459,0.02334151,0.2924866
6,317.816604421746,0.618366936024033,20.10746,0.02139147,0.3119176
6,317.817769459171,0.60993268330385,24.93846,0.4795008,0.312865
6,317.882723548053,0.590893819401405,24.37963,0.4514447,0.3155358
6,317.884342214786,0.612109705533191,25.32038,0.4290844,0.3142025
6,317.946164717774,0.577418550352834,24.32697,0.4474329,0.3058087
6,317.817097296453,0.572201084338122,21.28401,0.04524782,0.3140515
6,317.816192245907,0.603741188807597,21.87095,0.07142835,0.3133426
6,317.81740097736,0.601715346265943,20.99564,0.03779444,0.3136795
6,317.88419489566,0.446618646006382,20.86872,0.03447653,0.2905121
6,317.882624728409,0.505494707748608,21.48742,0.05386569,0.2985413
6,317.883516918965,0.487067431897234,20.63729,0.02947469,0.2953124
6,317.88282761292,0.626121639516721,21.70785,0.06238388,0.3127119
6,317.883782046811,0.621670667495133,22.29782,0.1029488,0.3131381
6,317.946575735022,0.488428976420242,24.31057,0.4627598,0.2915142
6,317.816883307999,0.593510631204708,22.9636,0.1787798,0.3145655
6,317.883687206461,0.531676771127658,22.09575,0.08735642,0.3048931
6,317.884376503696,0.552373356870394,23.01122,0.1870886,0.3107934
6,317.946732342336,0.572220226731137,22.86535,0.16571,0.305672
6,317.946679718793,0.595969436142899,21.86604,0.07185016,0.305467
6,317.946777275561,0.594825958612324,23.96512,0.3997148,0.3054815
6,317.94627862954,0.644312012122648,21.63666,0.05835825,0.2991062
6,317.817772715994,0.61683858933175,23.58013,0.288627,0.312162
6,317.946407861793,0.492138699998691,23.29918,0.2444429,0.2924263
6,318.012710337594,0.522292420812745,24.17001,0.4689304,0.300767
6,318.012724549945,0.503423219444125,24.6077,0.7544007,0.2995128
6,318.011400330376,0.522643039801856,22.96586,0.190553,0.3006835
6,318.076345013999,0.473289990083047,22.64599,0.1514257,0.3139389
6,318.076127431146,0.459872247819225,23.12188,0.9917279,0.3111967
6,318.012114116908,0.465601283888377,19.14271,0.01461953,0.2929394
6,318.075876680079,0.57089548785008,16.44503,0.01105101,0.3009236
6,318.076773633594,0.599664315131229,16.53044,0.01107295,0.2911293
6,318.011668386526,0.524963680323027,19.35198,0.01528104,0.300754
6,318.075968114463,0.606820228978714,19.34176,0.01523767,0.2896346
6,318.012451044484,0.615911678900899,23.86646,0.3633015,0.2896136
6,318.077127316253,0.630313510187757,24.76368,0.4901494,0.2859281
6,318.076271455755,0.56265068852745,21.1855,0.04269706,0.3033331
6,318.077168258567,0.551699642846278,20.55333,0.02750308,0.3062255
6,318.076227144766,0.610859934413776,22.88449,0.1696182,0.2890648
6,318.07653556284,0.603208463004045,23.12662,0.2078074,0.2902938
6,318.0769494557,0.622310820348855,23.70361,0.3201598,0.2873191
6,318.144061314379,0.618803273380901,17.03014,0.008629366,0.3028529
6,318.143207661167,0.583910820178498,23.77235,0.8024389,0.3121975
6,318.212497163721,0.558147479283597,21.09113,0.04568665,0.3358649
6,318.212597829753,0.55891400590793,22.79298,0.1725695,0.3357999
6,318.213097454148,0.657857277814385,23.97379,0.3870965,0.3270464
6,318.142172986804,0.60632693229383,17.80568,0.009247338,0.304991
6,318.142539825333,0.613861028119979,20.74881,0.1201766,0.3034153
6,318.21248066724,0.487891782013852,15.66665,0.008238571,0.3449318
6,318.213020653301,0.54875455788444,18.74817,0.01111151,0.337115
6,318.143362935956,0.549629230639794,24.4104,0.4852077,0.3216937
6,318.212114382118,0.598027283802935,19.30496,0.01335177,0.3313455
6,318.143320060255,0.623356957089424,20.33027,0.02250981,0.301831
6,318.14260977562,0.456256511382195,19.9807,0.01946568,0.3306087
6,318.143814822651,0.456777056212805,22.18931,0.1017646,0.3309906
6,318.21348516993,0.545026176642319,20.18141,0.02093783,0.3377202
6,318.143922396644,0.492942939410736,21.84485,0.07543094,0.3315807
6,318.142873432979,0.491586025668094,22.65087,0.1499102,0.3315137
6,318.142678669213,0.602005275246492,20.14695,0.02020129,0.3065091
6,318.143738769911,0.590048842182749,21.22642,0.04326044,0.3105126
6,318.143748787961,0.604164179839324,22.13897,0.09124728,0.3061082
6,318.211852507961,0.61660269643941,21.80235,0.0686955,0.3287608
6,318.142762871698,0.560722591783441,22.33228,0.1223732,0.3184527
6,318.142869869027,0.560099633863731,22.16162,0.1131971,0.3186471
6,318.143099296127,0.570990267914971,22.77,0.1576259,0.3158904
6,318.142951064428,0.62133183121881,22.26701,0.1010823,0.3021183
6,318.21195290862,0.532558159412541,23.48735,0.3707459,0.3393789
6,318.212009851971,0.533013350709545,22.19029,0.1004227,0.3393264
6,318.211586663728,0.595248072543026,22.5552,0.1309119,0.3315386
6,318.213027932401,0.585104583449798,23.85145,0.363151,0.3336789
6,318.213439196883,0.568712848994789,25.51363,0.4131747,0.3351094
6,318.212132948701,0.587953577755211,25.7506,0.3556485,0.3328711
6,317.76085120265,0.459032104708927,16.99844,0.01077289,0.2962527
6,317.76059297449,0.617112196980709,20.52121,0.03497339,0.3041902
6,317.761258836855,0.617550138494762,22.96366,0.1931966,0.3042226
6,317.760533081509,0.477257542181839,20.40688,0.02508742,0.2984811
6,317.761309710177,0.505704290021101,21.91724,0.07660686,0.3024768
6,317.761169330545,0.518957702280416,20.98236,0.03649289,0.3044434
6,317.760644081883,0.606857484879891,22.13397,0.08924772,0.3054926
6,317.76052780043,0.467456152075584,22.85264,0.1717743,0.2972972
6,317.761110086778,0.489060928679246,23.17653,0.2221102,0.3001139
6,317.761273128466,0.613015115864758,21.91958,0.07454242,0.304896
6,317.761581139707,0.609889593478246,21.76613,0.06568994,0.3053131
6,317.761849969859,0.483698643361913,23.36503,0.2586714,0.2993725
6,317.760409404148,0.560455673755602,23.50446,0.3196614,0.3081867
6,317.827261202859,0.581164614964986,24.2539,0.2611862,0.3151252
6,317.954377647124,0.530591674160115,17.86802,0.01297197,0.3012932
6,317.953286382162,0.526635672798767,19.2776,1.786701,0.3005532
6,317.954451937362,0.524732377448336,20.19224,0.08622967,0.3001171
6,317.954573607341,0.527366358623404,22.1587,0.1749987,0.3006533
6,317.954018022606,0.522955661588655,21.29067,0.05322753,0.2997482
6,317.954071708716,0.566312974787695,24.31074,0.3631792,0.304449
6,317.827446841,0.606438929339746,17.6838,0.01276116,0.3139217
6,317.826759405008,0.648719805187837,17.77561,0.01282279,0.304368
6,317.890898476208,0.495485553983796,18.2664,0.01338943,0.2961977
6,317.891921599698,0.544824517713793,17.6915,0.01277722,0.308385
6,317.954369074265,0.507304683602717,19.49502,0.01706001,0.2960043
6,317.954260355257,0.553598206862009,19.0958,0.01521314,0.3037345
6,317.82750363667,0.50516344386725,19.42404,0.01672385,0.3031267
6,317.827038970996,0.503975422187959,22.69805,0.2240295,0.3028665
6,317.826494327669,0.630474818670727,18.90677,0.01456852,0.3105689
6,317.954497379709,0.489530211335316,19.26335,0.01598049,0.291693
6,317.827148789108,0.645466695418159,25.15063,0.4541727,0.3055444
6,317.8906946816,0.62953527245543,24.15688,0.6129061,0.3123031
6,317.826789505509,0.459570346444085,22.87865,0.1888655,0.2950471
6,317.827018334807,0.543678138443739,19.74293,0.01843643,0.311234
6,317.827300731319,0.591538419620453,20.54844,0.0272369,0.3156578
6,317.89087645732,0.530621148845154,20.93544,0.0354028,0.3043477
6,317.8906098613,0.559729422379952,20.14325,0.02188093,0.312368
6,317.954072553173,0.516079984386066,23.32432,0.2467457,0.2981763
6,317.826559465252,0.484163932171473,23.29382,0.243429,0.2986991
6,317.89057532445,0.523368090674002,22.27854,0.102171,0.3023003
6,317.891589887151,0.47967500149235,24.49492,0.5934286,0.2934565
6,317.8911888491,0.478378790111942,23.5098,0.2905967,0.2932947
6,317.891839297472,0.651257687063148,22.45034,0.1156635,0.3082019
6,317.954592329374,0.538233708476539,22.907,0.1739923,0.3022738
6,317.952920746074,0.624984056629633,22.42053,0.1123128,0.3008798
6,317.827029169307,0.553853421797146,23.81513,0.3440377,0.3125143
6,317.827181174031,0.55638918666986,24.78675,0.489668,0.3126974
6,317.891763161557,0.520075282549425,23.93954,0.3758454,0.3013282
6,317.891920772033,0.619485739127745,23.31575,0.2354592,0.3131051
6,317.953900374558,0.605009079232858,23.334,0.2406921,0.3034109
6,317.890609240496,0.580452175089634,24.98054,0.4772721,0.3138497
6,318.020808687121,0.508941080080019,21.27145,4.097656,0.3011084
6,318.020938032679,0.511193972031854,22.44051,0.2948489,0.3012301
6,318.019920657801,0.508791431857225,23.44306,0.4836435,0.3009771
6,318.019671811455,0.508340902024922,24.12437,1.860532,0.3009239
6,318.020912406447,0.542467075732767,14.39798,0.01379667,0.3003659
6,318.021346704187,0.542069161093292,15.33362,0.07052238,0.3004075
6,318.020726713084,0.547726000269539,21.98946,0.08708253,0.2998777
6,318.019486868889,0.545933400211761,24.51603,0.5442726,0.3000267
6,318.086157172192,0.49747870620915,23.46544,0.6111096,0.3183495
6,318.086680325148,0.486079002689003,22.99061,0.1951333,0.3188114
6,318.087369829021,0.639924817401618,16.72866,0.01112321,0.286135
6,318.02041686795,0.479158979680257,17.80068,0.01175756,0.2972446
6,318.021221458859,0.601661686243195,17.80508,0.01171108,0.2915808
6,318.021198070469,0.65673165025799,19.44903,0.01939675,0.2817845
6,318.085738703152,0.448733740938306,19.27983,0.01531621,0.3126812
6,318.085642568608,0.620748981210451,22.94972,0.1786109,0.2892899
6,318.087434571305,0.655028351435902,20.55555,0.02679828,0.2852896
6,318.019536179681,0.534378333646594,21.06946,0.04495165,0.3009497
6,318.020105625534,0.534417240102688,21.88685,0.0944767,0.3009677
6,318.019513653995,0.557317614151166,20.65117,0.02908435,0.2989396
6,318.020951876751,0.610644963073596,20.79682,0.03155286,0.2895996
6,318.020694686607,0.620586857915998,21.19654,0.0427069,0.2871245
6,318.085808121305,0.540734340877729,22.07318,0.08832256,0.3109874
6,318.085957475613,0.601292847256261,21.74731,0.06559888,0.2926364
6,318.087418079414,0.603322908994018,20.81148,0.03222968,0.2926369
6,318.019785358082,0.608547285659707,22.9562,0.1790164,0.2902415
6,318.020694731226,0.465425705299232,21.70815,0.06666114,0.2945333
6,318.085999931227,0.561444003965414,22.31925,0.1075869,0.3057419
6,318.087167272161,0.538171119204492,22.95949,0.1867856,0.311942
6,318.086969430477,0.557696278292527,21.77898,0.06855099,0.3070726
6,318.0861743531,0.591062092484487,21.70942,0.0642382,0.2953868
6,318.086746493077,0.592465040671005,21.49472,0.05412075,0.295057
6,318.087341119903,0.633204192056413,22.69103,0.1432148,0.2872434
6,318.019541574381,0.567363129114623,23.1519,0.2137362,0.2977033
6,318.153031122695,0.573593634500169,17.06554,0.008808092,0.3181769
6,318.152554735131,0.483949936559555,23.36266,0.2710171,0.3337078
6,318.220344543921,0.656723868713333,22.63151,0.153932,0.3309047
6,318.153073463621,0.489216949813518,17.99681,0.009749089,0.3335606
6,318.152464713771,0.489804362583437,21.90402,0.1053908,0.333398
6,318.220676646121,0.500236983115611,18.55102,0.01068357,0.3446389
6,318.220542385274,0.503187589045607,18.55589,0.01063704,0.3442517
6,318.221346913093,0.503748029279179,24.14128,0.4841818,0.3443502
6,318.154102421925,0.635721122497149,19.406,0.01375631,0.3032164
6,318.220348144467,0.544230208172155,19.84557,0.0949326,0.3387727
6,318.219995602751,0.544800612639459,18.62623,0.02210619,0.3386521
6,318.219772078788,0.639981645376597,24.61335,0.490522,0.3305687
6,318.152965973503,0.534159014495043,20.68181,0.02925315,0.328419
6,318.154107103141,0.536553452883847,20.67849,0.0291572,0.327987
6,318.153236685847,0.643224957885795,20.85141,0.03279036,0.301818
6,318.154275691324,0.657866883432729,23.37512,0.2536887,0.3009024
6,318.220415162986,0.531371677781636,21.14206,0.04136917,0.3407429
6,318.219793900372,0.608788563881655,21.16958,0.04132566,0.3330898
6,318.153015964692,0.457476010741746,22.57362,0.1393805,0.333459
6,318.153481106,0.517179371384868,22.0813,0.08954053,0.3311544
6,318.152450452769,0.615213795783995,22.84084,0.1649551,0.3055207
6,318.153735050292,0.623547672951448,21.61137,0.05834069,0.3047139
6,318.153007697948,0.623571781731355,24.78059,0.4973411,0.3044454
6,318.219974749508,0.568922350882551,25.19858,0.4975525,0.3364958
6,318.220842095259,0.646617261776805,22.98822,0.1854585,0.3309538
6,318.153111674645,0.462270227229212,23.83598,0.3794575,0.3336876
6,318.220001097388,0.546900813128036,23.23175,0.2334854,0.3383863
6,317.904071487073,0.436734939199242,21.97981,0.08120228,0.2876634
6,317.842299874746,0.425078677616596,23.19622,0.234321,0.2921202
6,317.842133515468,0.423975581932756,22.43372,0.1274668,0.2920589
6,317.903168482616,0.432471022083363,20.64005,0.02682451,0.2875735
6,317.967095758016,0.423409944488547,21.49615,0.0514271,0.28224
6,317.967840107643,0.42210147399825,22.82356,0.1572513,0.2821254
6,318.036879650262,0.430531951389899,22.87407,0.1646452,0.2940172
6,317.967946817229,0.42959006350726,23.46573,0.2594016,0.2828855
6,318.037752269256,0.442032466921809,24.00322,0.3832524,0.2960506
6,318.175891523032,0.427408717927453,22.63927,0.135766,0.339809
6,318.105336691544,0.42352051351082,21.19263,0.2178685,0.315861
6,318.174556554832,0.446345131176841,18.27491,0.01129376,0.339104
6,318.243206950376,0.451763971135393,23.30729,0.2384608,0.3592786
6,318.242751781801,0.430008094034658,21.46351,0.05095244,0.3630449
6,317.774437881752,0.302657651604998,21.75768,0.07270881,0.2948228
6,317.774213640244,0.35620260335019,22.11049,0.1093999,0.293775
6,317.775261506182,0.251955298640888,21.85696,0.07799296,0.2959984
6,317.775470527562,0.364470194958067,19.7743,0.02257347,0.2936087
6,317.775153720056,0.360825130609207,22.88249,0.1863863,0.2936296
6,317.774074745039,0.284910511641281,23.48147,0.3006553,0.2954472
6,317.774849901934,0.349074380475162,23.13696,0.2304094,0.2938312
6,317.775370895127,0.391001939513439,23.27836,0.2563612,0.2933626
6,317.842231530654,0.363682626753918,21.44666,0.05541139,0.2873973
6,317.902281600573,0.255133150915488,17.75995,0.01395919,0.2855788
6,317.90308256718,0.397578731306603,19.63768,0.01899944,0.2866984
6,317.903209556073,0.250854877349336,18.93917,0.01575611,0.2864677
6,317.903108433709,0.252727147721643,22.92382,0.1882075,0.2860926
6,317.902786276427,0.35427307881568,22.85702,0.179051,0.2842378
6,317.902973333825,0.387823468106958,19.49886,0.01814067,0.2864891
6,317.841481127125,0.332238544006824,21.10736,0.04244945,0.2844877
6,317.841662858477,0.314928651081379,22.5664,0.1384464,0.2825844
6,317.842304057477,0.417698943243866,22.05269,0.09147821,0.2916473
6,317.842318785353,0.397420951747771,21.72643,0.07903371,0.2901565
6,317.841645005467,0.324600956312768,21.63325,0.06395221,0.2836755
6,317.842391519973,0.325419342819998,23.91723,0.401122,0.2837194
6,317.902796939963,0.281575345924735,21.82246,0.0735788,0.2812251
6,317.903239015697,0.384515133012256,23.41851,0.2840787,0.2863331
6,317.904047157715,0.349909123107608,22.46055,0.1512966,0.2839133
6,317.902618122981,0.269802235786672,22.35895,0.1164554,0.2826188
6,317.902712407933,0.314963389600152,22.31205,0.1116611,0.2813066
6,317.90385324413,0.273236081461053,23.27658,0.2478523,0.2819717
6,318.037137014778,0.390013549480705,18.97969,0.01577784,0.2923094
6,318.037882365741,0.378628920620042,18.34007,0.01467448,0.2922957
6,317.96822528607,0.312584094797153,20.34706,0.02589994,0.2857804
6,317.966613868297,0.31122709392912,21.41343,0.05405353,0.2857145
6,317.967037147476,0.310884268060394,23.59365,0.3249818,0.2857839
6,317.966454641239,0.32208187331199,21.97621,0.08580003,0.2848799
6,317.967790965622,0.338385538050928,21.56452,0.06139867,0.284293
6,317.968237482054,0.387172868899941,20.2592,0.02660839,0.2816775
6,317.968008264058,0.386756404346952,22.13155,0.1670826,0.2817034
6,318.038061150602,0.268049357122009,19.55476,0.01819349,0.3005694
6,318.037736477239,0.27864345817065,22.15092,0.09975275,0.299271
6,318.038045606308,0.282256929393362,20.91248,0.03735568,0.2988768
6,317.966369727585,0.303424385435862,22.65091,0.1513166,0.2861898
6,317.966781518041,0.285008164400613,22.72008,0.1596716,0.2874417
6,318.037424676933,0.325204005215762,22.89859,0.1907766,0.2929852
6,318.037945498739,0.394943843556852,22.18401,0.105715,0.2926019
6,318.038431639129,0.412536380221515,22.94468,0.2020314,0.2931926
6,318.038150453354,0.37621824766301,23.02757,0.214997,0.2922977
6,318.104469465201,0.393312425981135,22.6655,0.1828551,0.3126233
6,318.103782414512,0.414947635238708,16.45667,0.01291779,0.3145694
6,318.104873820018,0.291491584981534,16.44117,0.01290945,0.3132162
6,318.105154114657,0.289780088278773,23.33669,0.2783075,0.3133617
6,318.175215961626,0.39773475355775,19.98129,0.02203606,0.3394669
6,318.175097674027,0.32413463645539,14.86712,0.01275068,0.3322991
6,318.175578079263,0.326340149572854,22.80274,0.2028055,0.3330294
6,318.242890987978,0.273519940089714,17.92025,0.01361473,0.3178764
6,318.241618787363,0.34296249157473,13.44223,0.0006371089,0.3467066
6,318.242212836218,0.345671745218142,23.56359,0.3399704,0.347608
6,318.242796649796,0.258234604517428,22.24245,0.1113597,0.3120255
6,318.17485456034,0.254205957481682,17.11378,0.01310316,0.3188847
6,318.176041747303,0.253730240098773,22.78142,0.1868391,0.3187978
6,318.243078881393,0.39819208832234,18.22709,0.01398365,0.3621929
6,318.175302430677,0.305756271156076,24.38742,0.530988,0.3273727
6,318.103768545372,0.257889256610983,21.10649,0.0449927,0.3136544
6,318.104731668189,0.265177780544828,23.39392,0.2893046,0.3138721
6,318.174657078714,0.370065764812744,21.49675,0.06079713,0.3379108
6,318.175601112274,0.277268636400767,21.18669,0.04688545,0.3220276
6,318.175971415897,0.354859218686257,22.10364,0.1005412,0.3361732
6,318.176039837651,0.352394301466721,22.51526,0.1428645,0.3358957
6,318.176338716518,0.368934909447023,22.00768,0.09293938,0.3383819
6,318.242487697723,0.278874157283377,21.23326,0.04844609,0.320516
6,318.242448826775,0.25261982475693,20.84725,0.0383627,0.3109735
6,318.242916923487,0.25198276858417,21.9694,0.09495593,0.3107733
6,318.103678320119,0.33880872977238,22.36424,0.1243954,0.3104407
6,318.104744155421,0.410633018745483,22.72851,0.171957,0.3144861
6,318.105396588957,0.325444155407507,22.53835,0.1439391,0.3114883
6,318.1749350941,0.379089792289162,21.86488,0.08259272,0.3385226
6,318.175565508263,0.318454115724468,22.32412,0.1204465,0.3308084
6,318.242256572728,0.289256779105319,22.79776,0.1787198,0.3256972
6,318.243061630511,0.356703023974773,22.80327,0.3439333,0.351736
6,318.104021638207,0.377638154795579,23.72578,0.3062145,0.3109798
6,318.104401990224,0.299027328091505,23.32271,0.2752082,0.3126314
6,318.104587944127,0.369192574145784,22.92177,0.201077,0.3106061
6,318.175311133336,0.408384090005428,25.90191,0.3698612,0.3397476
6,318.241783363109,0.392694117032013,24.03441,0.4615093,0.3617709
6,318.242445779079,0.408368851338206,24.45627,0.5530704,0.3624018
6,317.775095013447,0.728675058747827,22.61953,0.15606,0.2732006
6,317.774062691198,0.665242488771093,21.48616,0.07292583,0.293332
6,317.774340850045,0.685972485818804,21.29144,0.05039415,0.2871609
6,317.774969441034,0.718192790818621,25.04604,0.5495603,0.2764023
6,317.775114166548,0.73969892168004,22.6085,0.1538588,0.2700688
6,317.902434171868,0.749835169524001,22.32484,0.1539426,0.2888874
6,317.902432092763,0.748726085391816,20.90179,0.1393806,0.2889272
6,317.903512733295,0.720271665748069,21.73579,0.07276909,0.2914187
6,317.902317269606,0.676378032447781,22.3195,0.1448805,0.3005006
6,317.903837274021,0.669679397455715,22.3014,0.2302845,0.3020022
6,317.902571602956,0.664843126766283,17.15082,0.0154201,0.303349
6,317.902671132614,0.660140197106704,19.70278,0.02053487,0.3045599
6,317.902986008326,0.658358664069246,22.94792,0.1958017,0.3049947
6,317.84174787669,0.677101026585703,23.07819,0.2190899,0.2963692
6,317.841762422912,0.70142209970779,19.73814,0.02103522,0.2896386
6,317.841585754541,0.652835695564146,22.66175,0.1575456,0.3036397
6,317.841834579731,0.672704013026732,21.97772,0.0871111,0.2976807
6,317.842862566269,0.670532067180145,23.50257,0.3075811,0.2984887
6,317.903013318111,0.696185473508185,24.68472,0.5514752,0.295911
6,318.037980667301,0.667675172579905,21.07813,0.04360782,0.2795718
6,317.967873856013,0.716893177564238,21.47863,0.06031873,0.2847913
6,317.968208156957,0.675664542351145,20.82427,0.03848128,0.2882664
6,318.036729005967,0.741761349200951,21.67533,0.0744317,0.2808816
6,318.037376426822,0.742237658831307,23.13869,0.2859021,0.2809041
6,317.967476828961,0.733531802902628,22.23571,0.1144217,0.2841835
6,318.03780527621,0.729658687144658,22.55118,0.1519843,0.2802994
6,317.96733719408,0.660792372979396,24.30717,0.5115544,0.2894305
6,318.037287584505,0.675365931388196,23.71986,0.3757479,0.2791588
6,318.103835719438,0.738661250289358,15.76497,0.002642289,0.2901679
6,318.104306508608,0.670818025756032,14.55692,0.001137572,0.2882451
6,317.831982987953,0.434431943605336,21.9526,0.07590312,0.293186
6,317.897276488611,0.441659705168247,22.34008,0.1052093,0.2887544
6,317.897051013893,0.438114399633973,24.22427,0.426921,0.2885066
6,317.971051556356,0.431365122262244,19.72617,0.020063,0.2831341
6,317.97038151513,0.438278870605052,19.64339,0.0146915,0.2837963
6,317.970376720462,0.435841178901341,20.04813,0.01836547,0.283559
6,317.970578170222,0.423849268331287,21.84868,0.06880037,0.2823732
6,317.971611301578,0.443661280264777,22.28081,0.1001868,0.2843408
6,318.042877625938,0.442974786916436,22.4057,0.1113218,0.2977911
6,318.176863753038,0.428461320663068,16.71608,0.01014643,0.3400938
6,318.178027668514,0.450783224506905,17.64713,0.01060908,0.3400215
6,318.109052075957,0.434645826166055,22.25603,0.09683435,0.3179555
6,318.108370721903,0.439086667505082,23.12047,0.2008101,0.3181155
6,318.248754158384,0.433040243626779,17.02713,0.01043244,0.3648173
6,318.248783268056,0.44656910312244,22.33932,0.106398,0.3622407
6,317.763412010865,0.348199189701694,22.22088,0.1767251,0.2952212
6,317.762900977715,0.398697362966495,24.10302,0.4502659,0.293641
6,317.762811567571,0.406542527124822,20.83197,0.03678392,0.2935046
6,317.763056773774,0.322230396666485,20.18878,0.02628769,0.2962976
6,317.763018438155,0.326627786626468,21.35679,0.05644026,0.2962052
6,317.763285369441,0.418119802149247,20.7276,0.0344414,0.2936229
6,317.763903372454,0.301206825367101,20.38307,0.02873808,0.2971534
6,317.763672234868,0.31002166736298,22.26237,0.1159189,0.2966644
6,317.763109018279,0.297030639969708,21.93365,0.09006557,0.2975696
6,317.763865081372,0.289126586512927,23.25236,0.2697517,0.2977725
6,317.833739562046,0.402067762149166,21.88447,0.08097395,0.2909016
6,317.897698134017,0.368519076400211,17.65004,0.01390012,0.2858298
6,317.832530490536,0.310677090687424,19.0779,0.01620804,0.2837438
6,317.833042809397,0.367336140556165,22.46725,0.1535365,0.2884364
6,317.896256729135,0.339110894111653,20.38459,0.02649585,0.2831288
6,317.896335121015,0.345196456278365,20.8292,0.0349456,0.2836207
6,317.89648323919,0.314363369941937,22.9889,0.2265841,0.2811366
6,317.896506917976,0.255328336371584,21.40544,0.052479,0.2853023
6,317.896535882596,0.300945968584454,22.86843,0.1787006,0.2811344
6,317.832051993056,0.295371635132461,22.68894,0.1530212,0.2840287
6,317.832176681265,0.375986883242708,23.79704,0.3710978,0.2893028
6,318.042444888714,0.367494861248604,15.51105,0.01300678,0.2931474
6,318.044019221862,0.389663023870261,15.7608,0.01303218,0.2940661
6,317.972038980747,0.376795002901196,18.47899,0.01452656,0.2819661
6,318.043768674258,0.340534716814824,18.47383,0.01453719,0.2924741
6,317.971608735005,0.310441746001841,19.83046,0.02012617,0.2863385
6,317.970540667949,0.311771690387418,22.59682,0.1472859,0.2861139
6,317.971593927303,0.322110552578157,19.81788,0.02004749,0.2854599
6,317.970370958518,0.381273491644063,19.98429,0.02168668,0.2818471
6,317.971943893564,0.345412992735859,20.1449,0.02336197,0.2843212
6,317.970651848043,0.291534619421759,21.28073,0.05109393,0.2873291
6,317.971407048306,0.417616772869531,21.74136,0.07194375,0.2817608
6,317.971795832087,0.403135055809883,22.10976,0.09760027,0.2814252
6,318.043716887586,0.304493684012089,21.16991,0.04538294,0.2966516
6,318.044251552019,0.315184557421261,21.15747,0.05774971,0.2953243
6,317.970152257929,0.373917261836102,22.09385,0.09581234,0.2820981
6,317.971856922234,0.39666078682383,21.9177,0.08304305,0.2814585
6,317.971756927553,0.260291496582549,23.28929,0.2544518,0.2915578
6,318.042688110962,0.353261167887168,22.80477,0.1776929,0.2925085
6,318.043203939294,0.286773242918742,22.77386,0.1700092,0.2992239
6,317.971326281812,0.303935266163133,23.24093,0.2476593,0.2867556
6,318.109250950609,0.27507321029592,19.88313,0.02067377,0.3150415
6,318.109061391104,0.273011660245774,23.81315,0.3922768,0.3148995
6,318.248280631314,0.3966211348829,16.89745,0.0130331,0.3636584
6,318.249335037787,0.255485019178787,13.28279,0.0005712633,0.3104972
6,318.176430761403,0.381640759943349,18.35576,0.01417465,0.3392455
